E_exfoliationperAtom,MPE,Bond_mean,Bond_max,R_atom,R_vdw,R_cov,D_EN,m_atom,N_mendeleev,I,DP,Density,T_boil,T_melt,H_spec,H_fuse,H_evap,TC,EA
0.106989617,0.3130813215123686,4.550328240012339,7.063145207726133,701.6666666666666,1360.0,691.3333333333334,1.78,340.2574333333334,739.0,93.69933333333334,182.9333333333333,24.0,6606.013333333333,3928.7666666666664,1.2445,81.69999999999999,1001.0,134.76066666666668,10.201938666666665
0.018042849,0.10647835979637613,4.22874736672756,7.023461949252463,190.0,466.6666666666667,203.66666666666666,1.54,46.06033333333334,293.6666666666667,37.17733333333333,36.704739999999994,3.0,1915.8366666666668,1222.6733333333334,1.406,50.717,383.904,99.49933333333333,3.8643332333333333
0.089632336,0.13121916780022905,4.057719566727922,6.946258307534831,237.5,578.75,256.5,2.44,55.016630999,379.5,50.970749999999995,68.73566500000001,3.0,904.0024999999999,553.5649999999999,1.0835,4.973999999999999,86.20799999999998,0.639,4.067682124999999
,0.37740285069824253,5.2502791858204025,8.869458403876367,167.5,278.5,166.00000000000003,0.28,60.320461998,127.5,14.2995,49.5,6.0,2055.5,1180.3,0.9785,11.315,239.10000000000002,90.9,1.3246069999999999
0.127510763,0.22208061562122253,3.1414430427052995,4.645704935047784,171.66666666666666,336.6666666666667,162.0,1.78,59.84603333333334,172.66666666666666,22.977333333333334,50.23333333333333,6.0,2048.5866666666666,1235.2666666666667,0.4365,17.005,323.3,165.00266666666667,2.5818179999999997
0.070318075,0.25173721703280416,8.519539957473123,15.68684485182404,198.33333333333334,307.6666666666667,199.33333333333334,1.2399999999999998,97.39725399933333,157.66666666666666,15.794000000000002,60.96666666666666,5.0,1596.7666666666667,903.1,0.891,9.133333333333333,120.23333333333335,78.78,3.4043085
,0.3552901663172503,3.828225667570951,6.660096456381141,385.0,739.3333333333334,357.6666666666667,1.79,145.18386066666667,378.3333333333333,50.43699999999999,94.91333333333334,16.0,4170.173333333333,2375.9533333333334,1.072,30.5,698.45,177.40533333333335,6.83783869
0.079496554,0.19691471992756626,6.0306135130890315,10.634638062233325,383.3333333333333,786.3333333333334,393.0,1.8399999999999999,135.24029,393.0,54.36533333333333,137.33333333333334,12.0,5622.3,3256.3333333333335,0.8615,39.65,1030.0,48.690000000000005,5.701180333333333
,0.2030475895443972,3.8367872910224445,5.8979744256808155,87.5,168.0,89.75,1.3199999999999998,49.33796829075,105.25,13.61,14.135,2.0,217.825,166.80749999999998,0.0,7.48,22.96666666666667,0.021333333333333333,2.8835162500000004
,0.4199109701477988,4.2097025368234675,6.895079601335425,268.3333333333333,376.6666666666667,245.0,1.73,98.35726466666667,90.33333333333333,12.021666666666667,230.73333333333332,6.0,2384.4,1140.5333333333333,0.981,76.98,171.05333333333337,86.34666666666668,1.9021788199999998
0.092466528,0.30804523513942383,5.220188708189489,8.901781531598647,116.66666666666667,188.33333333333334,111.66666666666667,0.7000000000000002,55.30492966666666,86.0,9.343333333333334,34.800000000000004,5.0,1578.9413333333332,1081.3333333333333,0.5053333333333333,8.355,144.0,50.135,1.1811201633333335
0.025621845,0.30503843827522986,3.7480113632128194,6.377727733691274,306.25,537.75,286.25,2.49,118.2546,229.5,32.43725,143.375,9.0,3157.5825,1726.7,0.605,20.676666666666666,425.2666666666667,297.6963333333333,3.487448625
,0.33467301652493464,3.9419387728262287,5.9952730202752464,183.75,315.0,175.0,2.49,106.03559999999999,143.0,18.78625,78.225,6.0,1685.19,790.5749999999999,0.26999999999999996,11.07,206.86666666666667,136.33599999999998,2.017454
0.037796767,0.15010714644877543,4.06931045472155,6.831674835570861,91.25,173.25,87.25,1.54,31.7515,91.0,11.389,19.424999999999997,3.0,2067.1975,1350.9,0.548,9.71,162.50500000000002,100.6565,1.8927393750000001
0.055828485,0.30466030529278293,4.9656280774365715,8.700348559933833,430.0,846.6666666666666,408.6666666666667,2.4299999999999997,145.893207721,424.0,59.026666666666664,130.48,15.0,4023.9066666666663,2710.5766666666664,2.385,33.755,555.77,0.1355,8.2756056
0.059727406,0.11513333923292236,3.378256445274156,5.376766809241582,110.0,253.25,114.25,2.46,17.740000000000002,150.25,21.98275,49.106680000000004,1.0,376.67,202.35,3.489,1.562,74.904,21.3175,1.277444875
,0.26000174064524045,3.536636150480548,5.106161887972486,450.0,917.0,435.0,1.78,141.99015,472.5,64.589,145.7,15.0,4778.26,3414.2,1.464,63.0,1026.0,140.95800000000003,6.8434539999999995
0.095257384,0.10817562758831181,3.217271361437316,4.544450493775842,190.0,466.6666666666667,203.66666666666666,1.54,46.06033333333334,293.6666666666667,37.17733333333333,36.704739999999994,3.0,1915.8366666666668,1222.6733333333334,1.406,50.717,383.904,99.49933333333333,3.8643332333333333
0.03935171,0.27716547724859214,3.6625255850841936,5.769741153695355,171.66666666666666,286.0,157.66666666666666,1.64,124.71233333333333,159.33333333333334,18.515333333333334,36.300000000000004,7.0,1302.8566666666668,548.3000000000001,0.16649999999999998,12.194999999999999,178.8,23.537000000000003,1.9354468333333334
0.054035028,0.28650428704055136,4.132522353515332,6.777988589111473,131.25,250.5,132.75,2.2,77.35335079075,147.25,18.26125,30.66,4.0,992.8950000000001,342.4875,0.21750000000000003,7.22,93.81333333333333,24.05225,2.51385155
0.026636672,0.30600289469781844,3.016681151444109,4.466702899396825,418.3333333333333,730.3333333333334,387.6666666666667,2.55,187.57573333333335,304.0,42.86966666666666,242.70000000000002,13.0,4488.776666666667,2521.866666666667,0.8565,34.075,709.9000000000001,136.44450000000003,4.6616781666666665
0.051519297,0.35533562894685317,4.228161604765745,6.518550109958233,203.75,333.5,193.25,2.49,78.55754850000001,119.0,17.61475,121.17499999999998,4.0,1861.3484999999998,1100.6,0.5966666666666667,11.703333333333331,229.20000000000002,33.45033333333333,1.8046752475
0.09344252,0.19514752978328928,3.2145600447115523,3.7543044267722334,135.0,202.0,126.66666666666667,1.06,135.80015666666668,98.66666666666667,10.896666666666667,29.27,7.0,473.04333333333335,295.62666666666667,0.138,9.461666666666666,43.336666666666666,4.152500000000001,3.2113125
,0.26079023894498593,5.377100152855596,8.042900036027577,346.6666666666667,627.3333333333334,349.0,2.08,317.971135442,365.0,44.01,75.32666666666667,15.0,2717.6566666666668,853.02,0.496,22.51,350.54,10.597000000000001,5.959131633333333
,0.5066415892398651,3.3534840581905683,3.5369446449907986,193.33333333333334,270.0,177.0,0.71,116.24639800000001,84.0,8.507333333333333,115.66666666666667,9.0,3519.6666666666665,1241.2866666666666,0.45999999999999996,11.853333333333333,364.90000000000003,78.1,0.76112823
0.05595899,0.30428526068703887,4.444067963162189,6.992988217926317,452.5,676.0,399.75,2.34,393.5006174999999,340.0,39.288,138.775,21.0,4192.8075,1361.85,0.5755,15.896666666666667,499.4533333333334,56.348499999999994,4.050460415
0.238473993,0.25948553414244974,4.342613758540496,6.864301438631478,146.66666666666666,240.66666666666666,135.0,1.54,116.2822,122.33333333333333,14.027000000000001,37.86666666666667,7.0,1516.1266666666668,629.7333333333332,0.1805,11.475,213.05,145.65133333333333,1.7221963333333334
,0.35982724563304497,4.119453479192484,4.235956686496826,390.0,745.3333333333334,368.6666666666667,1.79,138.24676666666667,366.3333333333333,49.322,122.91333333333334,14.0,3972.1733333333336,2737.9533333333334,1.12,38.78,627.8,171.30533333333335,6.8434539999999995
0.047741292,0.26786813371682555,3.624365630073137,4.38331417692968,348.75,608.0,340.0,2.55,203.26646000000002,268.5,34.0175,170.775,11.0,4081.0825,1300.25,0.4546666666666666,15.813333333333333,564.3333333333334,133.6945,3.7819206249999997
0.029619948,0.24852935736220352,5.578407846562634,8.770563587087354,411.6666666666667,770.6666666666666,412.0,2.55,156.36166666666665,329.6666666666667,47.025,220.79999999999998,12.0,5743.84,3360.133333333333,1.066,38.83,991.0,61.507999999999996,4.644509333333333
0.063674722,0.24465542821133732,3.537763957247308,4.415454743707769,183.33333333333334,297.6666666666667,186.33333333333334,1.27,50.486253999333336,156.66666666666666,16.402,51.46666666666667,3.0,1356.4906666666666,799.1,1.3259999999999998,5.133333333333333,71.03333333333335,78.405,3.488959545
0.167367125,0.2506210427069716,2.783730015235691,4.042742607640318,426.6666666666667,814.3333333333334,427.3333333333333,2.44,125.17900000000002,356.6666666666667,51.971666666666664,202.83333333333334,10.0,5602.903333333333,3112.4,1.3725,42.2,922.0,43.921499999999995,4.496857166666667
0.091719603,0.21372150859830125,6.482240028049483,11.228580570356018,296.6666666666667,639.0,304.3333333333333,1.9,85.87,344.0,47.644666666666666,115.37140666666669,7.0,3783.963333333333,2070.206666666667,1.569,28.317000000000004,634.8040000000001,22.083999999999993,3.9910615000000003
0.08655136,0.28266306020239995,3.2943415932672626,4.924959850794734,223.33333333333334,344.6666666666667,215.33333333333334,0.44000000000000017,154.29369999999997,148.33333333333334,13.981333333333334,78.10000000000001,9.0,3120.6666666666665,1993.7,0.598,41.776666666666664,291.46666666666664,95.26666666666667,2.6560497
,0.353030577413675,6.866661870429155,11.692612863456999,186.66666666666666,260.0,164.0,0.7499999999999998,139.389,115.33333333333333,11.171333333333335,56.6,9.0,2223.0666666666666,1121.5333333333333,0.2855,9.523333333333333,207.26666666666665,42.513333333333335,1.5231133333333335
0.037290006,0.2851712150192818,4.155261087055269,5.612468394681069,160.0,298.6666666666667,160.33333333333334,2.1399999999999997,115.06566666666667,144.0,18.332666666666665,57.300000000000004,8.0,2761.19,1057.5,0.184,16.085,435.5,29.960333333333335,1.8364691666666666
0.0331012,0.20906466529147316,4.362272501976654,6.302119583721658,303.3333333333333,619.3333333333334,306.6666666666667,1.8399999999999999,121.93361333333333,313.0,43.054,107.13333333333333,11.0,4565.506666666667,2683.4666666666667,0.512,37.3,851.0,67.17200000000001,4.7299066666666665
0.08458232,0.18265865501867554,3.5394665599781017,4.202149925903545,100.0,219.0,109.0,2.44,33.95426877533333,118.0,18.426000000000002,37.593333333333334,2.0,1273.4033333333334,698.2866666666667,0.523,9.91,217.84,7.3276666666666666,2.780830966666667
0.070856093,0.1761640348661845,3.659986776290007,5.572515368863185,251.25,559.75,250.75,2.51,85.77638464,324.25,45.608999999999995,108.060665,7.0,1768.7549999999999,799.9449999999999,1.2885,9.247333333333334,223.74133333333336,89.21274999999999,4.12892575
0.073435371,0.27404480443484525,4.140804984969898,6.9988555631146925,256.6666666666667,467.6666666666667,255.33333333333334,2.44,121.19766666666668,231.33333333333334,30.459666666666664,91.10000000000001,6.0,2007.9833333333333,1064.6000000000001,0.5315,24.68,272.0,24.4975,3.140705833333333
0.15315808,0.2618787923949747,5.72687903443159,8.912319724493369,113.33333333333333,176.66666666666666,102.66666666666667,2.46,28.828333333333333,57.0,8.909,71.97083333333335,3.0,1349.4466666666667,655.03,1.9369999999999998,7.95,226.3,161.94233333333332,1.1047208333333334
0.061087403,0.2270696662054561,4.796605200681543,8.103506427839395,453.3333333333333,874.3333333333334,454.0,2.62,134.28476666666666,393.6666666666667,55.808,230.23333333333335,12.0,5516.3,3174.933333333333,1.3465,86.25,921.165,67.35666666666667,5.737535
,0.33898926781855915,4.763907503715663,7.77081597001677,295.0,568.25,292.0,1.94,167.12869,271.75,37.3985,91.935,15.0,4509.38,2573.7149999999997,0.5263333333333334,27.58666666666667,722.7333333333332,92.279,4.137302666666667
,0.30334404007100213,3.853310442592387,5.73947764805,243.33333333333334,447.6666666666667,230.66666666666666,2.13,71.39202933333333,227.0,30.188,77.89999999999999,7.0,2094.65,1410.0,0.9894999999999999,18.0,286.9,78.0675,7.3055674999999995
0.039146916,0.4786409851483989,5.325628375816801,7.942594656586687,418.3333333333333,589.3333333333334,390.0,0.7499999999999998,409.07193333333333,293.6666666666667,26.054000000000002,111.5,22.0,4194.166666666667,1580.1000000000001,0.28300000000000003,19.23,332.7,29.66666666666666,4.23385344
,0.4750182165972618,4.7530955244130935,7.5248445658737,337.5,447.0,315.5,0.6499999999999999,92.807,49.0,13.866500000000002,260.535,5.0,3225.5,2014.365,1.1735,17.439999999999998,287.79999999999995,116.0,0.07365
0.105355343,0.23134219137215709,4.623279918553701,7.1809030187146865,113.75,233.75,115.25,2.27,54.956,134.5,18.25075,56.553554999999996,2.0,630.885,414.955,0.18,5.181333333333334,62.406,0.142,2.6811139999999996
0.513524632,0.3322429309349358,3.079915940037148,3.649336167732429,326.25,509.0,292.5,2.55,210.73850000000002,213.25,28.006,180.575,11.0,2665.285,1210.6499999999999,0.3416666666666666,12.316666666666665,304.46666666666664,164.45399999999998,2.76123025
,0.46564489824267913,3.1023331340816664,3.820093675553325,277.5,432.5,263.0,0.7899999999999998,153.39792,139.5,14.956999999999999,141.0,10.0,6460.0,2713.3999999999996,0.625,60.949999999999996,675.5,180.60000000000002,2.002568
,0.22841594077849978,2.1666592768386397,3.391459912710312,398.3333333333333,747.0,401.6666666666667,1.9300000000000002,246.59713438766673,426.3333333333333,51.910000000000004,85.28,14.0,3418.78,1652.21,1.025,50.455,491.27,40.789,6.286328066666667
,0.34504370824922515,3.903369711786601,5.8987875092154365,555.0,884.25,538.75,1.36,514.935,389.0,42.5005,174.25,45.0,11377.650000000001,6432.799999999999,0.47800000000000004,67.345,1231.3075,84.57175000000001,7.07013375
0.216431255,0.17539811760883017,4.5683513810368765,7.145250164490895,161.66666666666666,331.3333333333333,167.66666666666666,1.3900000000000001,72.24325399933333,195.33333333333334,24.50933333333333,29.733333333333334,4.0,940.5866666666667,480.1333333333334,0.481,11.294999999999998,122.5,12.269,2.545687
0.0338126,0.29083342196743706,3.849697654585751,6.162236742818894,131.66666666666666,201.33333333333334,127.0,0.29000000000000004,89.98433333333332,91.33333333333333,7.635666666666666,42.666666666666664,5.0,2347.3333333333335,745.41,0.29833333333333334,20.099999999999998,216.0333333333333,34.2,1.211196
0.078016727,0.36860996651634914,4.126861196869918,5.446056677173323,323.3333333333333,472.3333333333333,311.66666666666663,2.01,208.68182333333334,187.0,23.44,172.4,8.0,2348.8333333333335,1188.5,0.249,23.516666666666666,231.26666666666665,6.7125,5.778647000000002
0.0435434,0.20037814559877942,4.795358214311076,8.315929307206371,121.66666666666667,273.0,127.0,1.88,54.96753772100001,153.0,21.789666666666665,32.88,5.0,1835.1933333333334,887.6433333333334,0.243,12.155000000000001,295.77,16.903000000000002,2.7781767333333334
0.076044737,0.38200507784237814,2.9943662089643,3.684180766627964,365.0,494.0,343.3333333333333,1.7100000000000002,287.01594,188.66666666666666,21.173333333333332,192.23333333333335,11.0,2558.1666666666665,1389.8333333333333,0.249,31.766666666666666,251.91666666666666,13.4,5.271061333333333
0.367607115,0.46907017338727325,4.462560311929665,7.0248887445977735,118.33333333333333,197.66666666666666,116.33333333333333,0.55,44.58051283333333,71.66666666666667,7.125,55.1,5.0,3852.0,2132.1666666666665,0.7253333333333333,20.783333333333335,459.5333333333333,132.2,0.486851
0.086284845,0.18423833247591245,4.2433882324869385,6.200751486657396,130.0,255.0,124.0,1.78,41.99705,124.5,16.993,46.8,4.0,1562.69,1119.8,0.488,21.0,342.0,46.977000000000004,1.7941135
-0.234310743,0.30750870570589683,6.4293747252546565,11.371182161126445,143.33333333333334,308.3333333333333,146.0,2.49,45.87766666666667,171.66666666666666,24.568,74.03807333333333,2.0,656.0433333333333,411.47333333333336,0.301,4.717,72.904,0.222,1.9799101666666665
0.214831964,0.3686106911647635,3.170656871857311,4.404312760780826,150.0,239.75,145.25,1.4700000000000002,83.43599999999999,120.25,12.82025,35.6,5.0,1155.0620000000001,610.55,0.6336666666666667,8.765,73.9275,30.469750000000005,2.9376443533333334
,0.26673654911703465,3.1766926657074173,3.530443456602533,235.0,458.3333333333333,233.66666666666666,1.81,82.41933333333333,222.0,30.312,79.72333333333334,8.0,2976.9833333333336,1762.243333333333,0.679,21.14,517.4,59.178333333333335,4.17778375
0.074030267,0.30120264183206785,3.396569589928852,4.013382444521371,186.66666666666666,270.6666666666667,174.0,0.56,162.60964666666666,129.33333333333334,12.748333333333333,43.31333333333333,9.0,1863.6666666666667,1107.0333333333333,0.2225,22.063333333333333,168.70000000000002,43.05,2.883649866666667
0.160344946,0.2921782623050429,3.396825916496765,4.492046048586176,130.0,237.33333333333334,126.0,1.81,49.439833333333326,107.33333333333333,14.453333333333333,45.42333333333334,5.0,1670.1266666666668,987.4433333333333,0.4365,12.39,287.4,48.918,1.7236135
0.078693945,0.23097087227321528,3.565017066108884,4.706197201736473,110.0,220.66666666666666,106.0,2.05,52.954867721,125.33333333333333,17.405333333333335,23.11333333333333,4.0,916.7966666666667,466.0766666666666,0.237,6.2299999999999995,130.32,143.02733333333333,2.541805566666667
0.071251373,0.40083069778394576,4.104888000896715,6.806158758212002,151.25,240.25,145.75,2.32,107.30385000000001,102.75,11.78825,74.275,5.0,1776.9595,610.825,0.5976666666666667,6.22,197.0,4.941750000000001,1.8019208899999999
0.080647838,0.33476092429028254,5.351625479204787,9.203830816069546,127.5,258.5,124.5,1.2399999999999998,113.541,133.5,18.089,29.3,11.0,2140.19,1077.3,0.133,21.76,470.0,35.827,2.5251135
